,sitemap_id,headline,sources,category,new_category
6484,3871579,Debat Memanas! Anies: Pak Prabowo tidak Tahan Menjadi Oposisi,CNBC,news,Politik
6485,3871580,Prabowo: Mas Anies.. Mas Anies.. Anda Berlebihan!,CNBC,news,Politik
6486,3871581,"Debat Capres Soal HAM, Ini Jawaban Prabowo, Ganjar, Anies",CNBC,news,Politik
6487,3871582,"Ganjar: Dana Rp 230 T Dikorupsi, Bisa Buat 27 Ribu Puskesmas",CNBC,news,Politik
6488,3871586,Prabowo: Korupsi Adalah Pengkhianatan Terhadap Bangsa,CNBC,news,Politik
6489,3871587,Anies: Setiap Pelanggaran Hukum tidak Boleh Dibiarkan!,CNBC,news,Politik
6490,3871588,Anies Klaim Beri Izin Rumah Ibadah Terbanyak di DKI,CNBC,news,Politik
6491,3872024,HIMKI gandeng produsen mesin asal China tingkatkan daya saing global,ANTARANEWS,ANTARA News,Ekonomi/Bisnis
6492,3871589,Gerakan Tangan Prabowo ke Anies Bikin Penonton Debat Heboh!,CNBC,news,Olahraga
6493,3871590,"Soal Pelayanan Hukum, Anies: Akan ada Hotline Paris",CNBC,news,Politik
6494,3871591,"Balas Prabowo, Ganjar: Pupuk Langka di Papua, Sumatera-NTB!",CNBC,news,Politik
6495,3871592,Video: Ganjar Janjikan Berantas Korupsi & Pemerintahan Bersih,CNBC,news,Politik
6496,3871593,"Saling Serang Ganjar & Prabowo Saat Debat Soal Petani, Simak!",CNBC,news,Politik
6497,3871594,"Debat Capres Panas, Prabowo: Tidak Sesederhana Itu Pak Anies",CNBC,news,Politik
6498,3871595,Video: Prabowo Akui Penegakan Hukum RI Masih Kurang,CNBC,news,Politik
6499,3871596,Prabowo Setuju Usul Ganjar Pakai Dialog Bereskan Isu Papua,CNBC,news,Politik
6500,3871597,Miris! Ini Cerita Ganjar Soal Pendeta Papua Bantu Ibu Lahiran,CNBC,news,Politik
6501,3871598,Mulai Panas! Ganjar Debat Ide Prabowo Soal Separatis Papua,CNBC,news,Politik
6502,3871599,"Masalah Papua Rumit, Ini Solusi yang Ditawarkan Prabowo",CNBC,news,Politik
6503,3871600,"Video: Debat Capres, Anies Sebut Hukum di Indonesia Bengkok",CNBC,news,Politik
6505,3871602,"Janji Ganjar: 1 Desa, 1 Puskesmas!",CNBC,news,Politik
6506,3871603,"Prabowo: Masalah Papua Rumit, Ada Campur Tangan Asing di Situ",CNBC,news,Politik
6507,3871604,Ganjar Ungkap Guru Agama di Indonesia Tak Diperhatikan,CNBC,news,Pendidikan
6508,3871605,"Ganjar: Kita Harus Sikat Korupsi, Kita akan Lakukan Itu!",CNBC,news,Politik
6509,3871606,'Perang' Promo Wuling BinguoEV Vs Neta V,CNBC,news,Teknologi
6510,3871607,"Anies: Hukum RI Bengkok, Tajam ke Bawah & Tumpul ke Atas",CNBC,news,Politik
6511,3871608,"Prabowo: Saya Pertaruhkan Nyawa Bela Demokrasi, Hukum & HAM",CNBC,news,Politik
6512,3871609,Prabowo: Di Tengah 280 Juta Rakyat Masa Tidak Ada Kekurangan?,CNBC,news,Politik
6513,3871610,Anies Sindir Kaum Milenial Hadapi Kekerasan & Gas Air Mata,CNBC,news,Politik
6514,3871611,Prabowo: Kita Bertekad Memberantas Korupsi Sampai ke Akarnya,CNBC,news,Politik
6515,3871612,"Anies: RI Harus Kembali ke Negara Hukum, Bukan Kekuasaan",CNBC,news,Politik
6516,3871613,Anies: Banyak Aturan Ditekuk Sesuai Kepentingan Penguasa,CNBC,news,Politik
6517,3871614,Blended Finance Untuk Percepatan Pembangunan Infrastruktur,CNBC,news,Ekonomi/Bisnis
6518,3871615,Wanita RI Ini Punya Bisnis Gara-Gara Pengen WFA,CNBC,news,Ekonomi/Bisnis
6519,3871616,"RI Rutin Kirim Peserta MTQ International, Ini Kata Kemenag",CNBC,news,Politik
6520,3871617,Google Bisa Tahu Semua Kisah Hidup Anda dari HP,CNBC,news,Teknologi
6521,3871618,Prabowo: Saya Siap Mati untuk Negara Ini!,CNBC,news,Politik
6522,3871619,Anies Baswedan Janji Revisi UU KPK agar Bikin Koruptor Jera,CNBC,news,Politik
6523,3871620,"Ganjar: Pemerintah Tak Boleh Baperan, Harus Terima Kritik!",CNBC,news,Politik
6524,3871621,"Anies Sorot Mega Korban KDRT di Debat Capres, Ini Kisahnya",CNBC,news,Politik
6525,3871622,"Anies Sebut Indeks Demokrasi Turun, Fakta Malah Sebaliknya!",CNBC,news,Politik
6526,3871623,"Ganjar: Korupsi Buat Negara Boncos Rp230 T, Semengerikan Apa?",CNBC,news,Politik
6527,3871624,"Anies Klaim Rumah Ibadah Tumbuh Pesat di DKI, Apa Iya?",CNBC,news,Politik
6528,3871625,"Prabowo Serang Ganjar Soal Pupuk, ini Faktanya!",CNBC,news,Politik
6529,3871626,"Prabowo: Masalah Papua Rumit, Kondisi Ekonominya Seperti Apa?",CNBC,news,Politik
6530,3871627,Prabowo Akui Penegakan Hukum Kurang Karena Penduduk Besar,CNBC,news,Politik
6531,3871628,"Apresiasi SDM, PNM Berangkatkan Karyawan Berprestasi ke Wisata Religi Vatikan",IDXCHANNEL,news,Pendidikan
6532,3871629,WSBP Optimistis Jaga Keberlanjutan Pertumbuhan Bisnis di 2024,IDXCHANNEL,news,Ekonomi/Bisnis
6533,3871630,"PKPU Crazy Rich Surabaya Ditolak ANTAM (ANTM), Ini Alasannya",IDXCHANNEL,news,Ekonomi/Bisnis
6534,3871631,TikTok Bongkar Alasan Gandeng Tokopedia: Visi Misi Kami Sama,IDXCHANNEL,news,Teknologi
6535,3871632,Pemkot Bandung Sebut Volume Buangan Sampah ke TPA Turun jadi 900 Ton per Hari,IDXCHANNEL,news,Lingkungan
6536,3871633,Elon Musk Bakal Hadirkan Percakapan Audio Spaces di X,IDXCHANNEL,news,Teknologi
6537,3871634,"Gunakan AI,  Dosen UB Kembangkan Inovasi Cegah Kecelakaan di Perlintasan KA",IDXCHANNEL,news,Teknologi
6538,3871635,Ketika Anies Sebut Prabowo Tak Kuat Jadi Oposisi,KOMPAS,news,Politik
6539,3871636,Anies Janji Kembalikan Supremasi Hukum Jika Terpilih di Pilpres 2024,KOMPAS,news,Politik
6540,3871637,"Ditanya soal Lembaga Kehakiman yang Cenderung Diintervensi Kekuasaan, Ini Jawaban Prabowo",KOMPAS,news,Politik
6541,3871638,"Prabowo ke Anies: Saya Tidak Takut Tidak Punya Jabatan, ""Sorry Ye""",KOMPAS,news,Politik
6542,3910389,BJTM,IDXCHANNEL,news,Lainnya
6543,3871640,"Ogah Tanggapi Kritik Anies soal ""Orang Dalam"" di Pencalonan Gibran, Prabowo: Rakyat yang Menilai",KOMPAS,news,Politik
6544,3871641,Kemenkumham Gelar Rakor Evaluasi dan Perencanaan untuk Tahun 2024,KOMPAS,news,Politik
6545,3871643,"Ganjar: Mas Anies, Oposisi atau Tidak soal Kepentingan Saja",KOMPAS,news,Politik
6546,3871644,"Ditanya Ganjar soal Putusan MK, Prabowo: Yang Intervensi Siapa?",KOMPAS,news,Politik
6547,3871645,"Ingatkan Semua Capres, Ganjar: Kalau Perbuatan Tak Sama, Kita yang Dihukum Rakyat",KOMPAS,news,Politik
6548,3871646,Anies Baswedan Sebut Pelanggaran Hukum yang Tak Dihukum Bakal Menular,KOMPAS,news,Politik
6549,3871647,"Sepakat dengan Ganjar, Prabowo Sebut Lembaga Pencegahan Korupsi Harus Diperkuat",KOMPAS,news,Politik
6550,3871648,Anies Sebut Rakyat Tak Percaya Pada Proses Demokrasi Saat Ini,KOMPAS,news,Politik
6551,3871649,"Jubir TKN Sebut Prabowo-Gibran Fokus Dorong Kesetaraan Gender serta Perlindungan Anak, Perempuan dan Disabilitas",KOMPAS,news,Politik
6552,3871650,"Anies Janjikan ""Hotline Paris"", Sediakan Pengacara Gratis untuk Masyarakat Kurang Mampu",KOMPAS,news,Politik
6553,3871651,Anies: Standar Etika Pimpinan KPK Harus Tinggi,KOMPAS,news,Politik
6554,3871652,Anies Klaim Jadi Gubernur Jakarta yang Paling Banyak Beri Izin Pendirian Rumah Ibadah,KOMPAS,news,Politik
6555,3871653,"Usai Debat soal HAM, Prabowo Hanya Salami Ganjar dan Usap Keringat Pakai Handuk",KOMPAS,news,Politik
6556,3871654,"Dorong Koruptor Dimiskinkan, Ganjar Janji Bereskan UU Perampasan Aset",KOMPAS,news,Politik
6557,3871655,"Anies: UU KPK Harus Direvisi, KPK Harus Dikuatkan Kembali",KOMPAS,news,Politik
6558,3871656,"Soal Isu Hukum, Anies Janji Tegakkan Hukum Tanpa Pandang Bulu",KOMPAS,news,Politik
6559,3871657,"Jawab Prabowo, Ganjar: Pupuk Langka Terjadi di Papua, Sumatera Utara, NTT, NTB, Kalimantan Timur Pak",KOMPAS,news,Politik
6560,3871658,Anies: Negara Tidak Boleh Musuhi Salah Satu Unsur di Masyarakat,KOMPAS,news,Politik
6561,3871659,"Anies Ingin Buat Hotline Paris, Layanan Pendampingan Hukum untuk Masyarakat",KOMPAS,news,Politik
6562,3871660,Ganjar Janji Bikin Super Apps supaya Pelayanan Publik Lebih Baik,KOMPAS,news,Politik
6563,3871661,Prabowo ke Anies: Masalah Keadilan di Papua Tak Sesederhana Itu Pak Anies,KOMPAS,news,Politik
6564,3871662,"Tuding Ada Campur Tangan Asing, Prabowo Bakal Perkuat Aparat di Papua",KOMPAS,news,Politik
6565,3871663,"Momen Anies Singgung Prabowo dan ""Cawapres Milenial"" saat Debat Capres",KOMPAS,news,Politik
6566,3871664,"Sebut Pemimpin Harus Jadi Contoh, Prabowo: Tidak Perlu Saling Mencela dan Menghina",KOMPAS,news,Politik
6567,3871665,Ganjar Klaim Selalu Libatkan Perempuan hingga Disabilitas saat Jabat Gubernur,KOMPAS,news,Politik
6568,3871667,"Debat Capres, Ganjar Janjikan Internet Gratis bagi Siswa dan Insentif untuk Guru Agama",KOMPAS,news,Politik
6569,3871668,Ganjar Anggap Visi Prabowo soal Kekerasan dan Kasus HAM di Papua Tak Cukup,KOMPAS,news,Politik
6570,3871669,Prabowo Puji Jokowi: Beliau Presiden Paling Sering ke Papua,KOMPAS,news,Politik
6571,3871670,"Konflik Papua Tak Kunjung Usai, Prabowo: Rumit, Ada Campur Tangan Asing",KOMPAS,news,Politik
6572,3871671,"Debat Perdana Pilpres, Ganjar: Sikat Korupsi, Tidak dengan Kata-kata tapi Keseriusan",KOMPAS,news,Politik
6573,3871672,"Prabowo Jawab Soal HAM, Gibran Sibuk Mencatat",KOMPAS,news,Politik
6574,3871673,"Anies Bawa Orangtua Harun Al Rasyid Saat Debat Pilpres, Remaja Pendukung Prabowo yang Tewas Saat Demo Pemilu 2019",KOMPAS,news,Politik
6575,3871674,Anies Anggap Hukum Bengkok Disesuaikan Kepentingan Penguasa,KOMPAS,news,Politik
6576,3871675,Anies Singgung Pendukung Prabowo yang Alami Kekerasan tapi Tak Diperhatikan,KOMPAS,news,Politik
6577,3871676,"Singgung soal Orangtua Ketua BEM UI yang Diduga Diintimidasi, Ganjar: Ini Harus Usai",KOMPAS,news,Politik
6578,3871677,"Prabowo: Di Tengah 280 Juta Rakyat Indonesia, Masak Tidak Ada Kekurangan?",KOMPAS,news,Politik
6579,3871678,"Sebut Hukum Tajam ke Bawah dan Tumpul ke Atas, Anies: Ini Tak Boleh Dibiarkan",KOMPAS,news,Politik
6580,3871679,"Anies Singgung Harun Al Rasyid, Pendukung Prabowo yang Tewas Tahun 2019",KOMPAS,news,Politik
6581,3871680,"Megawati, Surya Paloh, Kaesang, dan AHY Absen Hadiri Debat Pilpres Pertama",KOMPAS,news,Politik
6582,3871681,"Sebut Hukum Ditekuk, Anies Singgung Milenial yang Jadi Cawapres",KOMPAS,news,Politik
6583,3871682,"Anies: Negara Ini Negara Hukum, Bukan Negara Kekuasaan",KOMPAS,news,Politik
6584,3871683,"Elektabilitas PDI-P Disalip Gerindra, Hasto Berharap pada Responden yang Belum Tentukan Pilihan",KOMPAS,news,Politik
6585,3871684,"Kritik Timpangnya Penegakkan Hukum, Anies Singgung Kasus Pembunuhan Mega Suryani Dewi",KOMPAS,news,Politik
6586,3871685,Budiman Sudjatmiko Klaim Prabowo Akan Lanjutkan Penyelesaian Kasus HAM Berat Nonyudisial,KOMPAS,news,Politik
6587,3871686,"Tingkatkan Pertahanan Negara, Prabowo Serahkan 5 Pesawat NC-212i kepada TNI AU",KOMPAS,news,Politik
6588,3871687,Ketika Anies Berkeliling Salami Tim Pemenangan Lawan Sebelum Debat Capres Dimulai...,KOMPAS,news,Politik
6589,3871688,"Ganjar-Mahfud Kenakan Kemeja ""3 Jari"" dan ""Neraca Keadilan"" saat Debat Capres-Cawapres Perdana",KOMPAS,news,Politik
6590,3871689,"Bareskrim Luncurkan Aplikasi AK23, Mudahkan Masyarakat Ambil Sidik Jari",KOMPAS,news,Teknologi
6591,3871690,"10 Fakta Unik Suriname, Negara Bekas Jajahan Belanda yang Dihuni Orang Jawa",KOMPAS,news,Gaya Hidup
6592,3871691,10 Negara Terkecil di Dunia,KOMPAS,news,Lingkungan
6593,3871692,Pengendara yang Diberhentikan Polisi Saat Kawal Ambulans di Jaksel Kena Tilang,KOMPAS,news,Lingkungan
6594,3871693,"Debat Perdana Pilpres Dinilai Punya Peran Krusial, IPS: Angka Pemilih Bimbang Masih Tinggi",KOMPAS,news,Politik
6595,3871694,"Dua Ketua Partai Ikut Pilpres 2024, Pukat UGM: Pengesahan RUU Perampasan Aset Tidak Perlu Tunggu Mereka Jadi Presiden",KOMPAS,news,Politik
6596,3872091,"Atasi banjir, DPU Semarang: Pipa gas jadi kendala pengerukan sungai",ANTARANEWS,ANTARA News,Lingkungan
6597,3871695,"Setiap Pasangan Dinilai Punya ""Catatan"" Soal Hukum, ICJR: Capres-Cawapres Jangan Main Aman Saat Debat",KOMPAS,news,Politik
6598,3871696,Doa Jadi Ritual Khusus Mahfud MD Hadapi Debat Capres-Cawapres,KOMPAS,news,Politik
6599,3871697,"Video Viral Motor Pengawal Ambulans Diberhentikan Polantas di Jaksel, Begini Penjelasan Polisi",KOMPAS,news,Teknologi
6600,3871698,Penegakan Hukum Era Jokowi Dianggap Jadi Pembahasan yang Dinanti dalam Debat Capres,KOMPAS,news,Politik
6601,3871699,"Persiapan Debat Perdana Capres-Cawapres, Mahfud MD Nonton Film Mandarin Sambil Komat-kamit",KOMPAS,news,Politik
6602,3871700,"Debat Capres Bahas Soal Hukum, Pukat UGM: Indeks Persepsi Korupsi yang Stagnan 9 Tahun Terakhir Bisa Disoroti",KOMPAS,news,Ekonomi/Bisnis
6603,3871701,Anak Mahfud MD Ikut Nobar Debat Capres di Markas Relawan di Teuku Umar,KOMPAS,news,Politik
6604,3871702,"Aksi Mesum Sejoli di Mushala Kawasan Ciputat Terekam CCTV, Pelaku Kabur Saat Didatangi DKM",KOMPAS,news,Kriminal
6605,3871703,"Warga Korsel Jadi Tersangka Penipuan di Banten, Serahkan Cek Kosong Rp 350 juta",KOMPAS,news,Politik
6606,3871704,"Tak Cukup Bukti soal Kepemilikan Ekstasi, Polda NTB Lepaskan Kabag Kesra Bangka Selatan",KOMPAS,news,Politik
6607,3871705,"Video Mesumnya Viral, Honorer Bapenda Banten Dipecat",KOMPAS,news,Politik
6608,3871706,"8 Remaja di Cirebon Diduga Pesta Miras Oplosan, 1 Orang Meninggal",KOMPAS,news,Kriminal
6609,3871707,TKD Anies Sebut Materi Lawak Komika Tersangka Penistaan Agama di Luar Kesepakatan Panitia,KOMPAS,news,Lainnya
6610,3871708,"Pemilih Muda Mencapai 52 Persen, Ini Pesan Pengamat Politik di Semarang",KOMPAS,news,Politik
6611,3871709,"Dipasok untuk Tahun Baru, 4 Kg Sabu dari Malaysia Ditemukan di Pelabuhan Tanjung Kalian",KOMPAS,news,Kriminal
6612,3871710,Hasil Otopsi Tunjukkan Ada Sejumlah Luka pada Nenek yang Ditemukan Tewas di Sidoarjo,KOMPAS,news,Kesehatan
6613,3871711,"Ada Lonjakan Kasus Covid-19, Dinkes Kabupaten Blitar Tingkatkan Kewaspadaan",KOMPAS,news,Kesehatan
6614,3871712,"2.838 Kasus Pneumonia Terjadi di Bantul Sejak Januari 2023, Dinkes Ungkap Penyebabnya",KOMPAS,news,Kesehatan
6615,3871713,Masalah Truk Tambang Batu di Parung Panjang Bogor yang Kian Semrawut...,KOMPAS,news,Lingkungan
6616,3871714,"Ibu di Indramayu Meninggal, Syok Ketahui Anaknya Jadi Korban Perkosaan",KOMPAS,news,Kriminal
6617,3871715,Akhlak yang Diajarkan Agama Islam dalam Memahami Qada dan Qadar,KUMPARAN,news,Sains
6618,3871764,Konsep yang Menitikberatkan terhadap Aspek Kapan Peristiwa Terjadi dalam Sejarah,KUMPARAN,news,Sains
6619,3871745,"Ganjar: Budi Pekerti Perlu untuk Pahami Perbedaan Suku, Agama, dan Golongan",KUMPARAN,news,Politik
6620,3871716,Pj Wali Kota Palembang Imbau Warga Pakai Masker saat di Keramaian,KUMPARAN,news,Kesehatan
6621,3871717,Kapan Manusia Purba Mengenal Api? Ini Jejak Penggunaannya,KUMPARAN,news,Sains
6622,3871718,Fakta tentang Hubungan antara Cahaya dan Kemampuan Mata untuk Melihat Benda,KUMPARAN,news,Sains
6623,3871719,Soal dan Kunci Jawaban Ulangan Bahasa Indonesia Kelas 9 Semester 1,KUMPARAN,news,Pendidikan
6624,3871720,Demokrat Resmi Dukung Khofifah dan Emil Dardak Maju Lagi di Pilgub Jatim 2024,KUMPARAN,news,Politik
6625,3871721,Anies Tanya Prabowo: Apa Perasaannya saat Dengar Putusan MK Bermasalah Etik?,KUMPARAN,news,Politik
6626,3871722,Prabowo Jawab Ganjar soal Putusan MK: yang Intervensi Siapa?,KUMPARAN,news,Politik
6627,3871723,Bapas Kelas II Purwokerto Berikan Penghargaan Kepada Pegawai Teladan,KUMPARAN,news,Pendidikan
6628,3871724,Prabowo soal Jaga Independensi Hakim: Gaji Diperbaiki Agar Tak Bisa Disogok!,KUMPARAN,news,Politik
6629,3910390,BKDP,IDXCHANNEL,news,Lingkungan
6630,3871725,Ganjar: Apa komentar Pak Prabowo Terhadap Putusan MK?,KUMPARAN,news,Politik
6631,3871726,Debat Panas Anies Vs Prabowo,KUMPARAN,news,Politik
6633,3871728,Anies: Rakyat Tidak Percaya dengan Proses Demokrasi yang Sekarang Terjadi,KUMPARAN,news,Politik
6634,3871729,"Ganjar Bicara Demokrasi Butuh Parpol: Suka Tidak Suka, Mau Tidak Mau",KUMPARAN,news,Politik
6635,3871730,PK Bapas Purwokerto Laksanakan Verifikasi Data WBP,KUMPARAN,news,Pendidikan
6636,3871731,Nama Negara Bagian Tempat Pertandingan Bisbol Amerika Resmi Pertama Berlangsung,KUMPARAN,news,Olahraga
6637,3871732,Karutan Prabumulih Lakukan Kunjungan Ke Kantor Dinas Pendidikan,KUMPARAN,news,Pendidikan
6638,3871733,"Prabowo ke Anies: Kalau Jokowi Diktator, Anda Tak Jadi Gubernur",KUMPARAN,news,Politik
6639,3871734,Alasan Persatuan dan Kesatuan Bangsa Sangat Penting bagi Bangsa Indonesia,KUMPARAN,news,Politik
6640,3871735,Anies: Pak Prabowo Tak Tahan Jadi Oposisi,KUMPARAN,news,Politik
6641,3872008,"Tanggapi IMF, jubir sebut China tak anut proteksionisme saat berdagang",ANTARANEWS,ANTARA News,Ekonomi/Bisnis
6642,3871736,"Ganjar soal Pemberantasan Korupsi: Kalau Perbuatan Tak Sama, Kita Dihukum Rakyat",KUMPARAN,news,Politik
6643,3871737,Meteorit: Nama Meteor yang Jatuh Sampai ke Permukaan Bumi,KUMPARAN,news,Sains
6644,3871738,Anies: Standar Etika Pemimpin KPK Harus Tinggi,KUMPARAN,news,Politik
6645,3871739,Keturunan Dinasti Ming di Negeri China dan Sejarahnya,KUMPARAN,news,Sains
6646,3871740,Prabowo Ingatkan Anies soal Demokrasi: Saya yang Usung Bapak Jadi Gubernur DKI!,KUMPARAN,news,Politik
6647,3871741,Mengenal Perbedaan Dinasti Ming dan Qing di Negeri Tirai Bambu,KUMPARAN,news,Sains
6648,3871742,Bawaslu DIY Tegaskan Larangan Bagi-bagi Sembako saat Kampanye,KUMPARAN,news,Politik
6649,3871743,Ciri Khas yang Menonjol dari EQ Tinggi yang Dinilai Berperan dalam Kesuksesan,KUMPARAN,news,Pendidikan
6650,3871744,"Anies Ingin Buat Hotline Paris, Apa Itu?",KUMPARAN,news,Politik
6651,3872009,"Inggris berdalih, tak dukung resolusi Gaza karena Hamas tak dikutuk",ANTARANEWS,ANTARA News,Politik
6652,3871746,Gaya Lompat Jauh dapat Diketahui pada Waktu? Ini Jawabannya,KUMPARAN,news,Olahraga
6653,3871747,Strategi Ganjar Berantas Korupsi: Koruptor Tempatkan di Nusakambangan!,KUMPARAN,news,Politik
6654,3871748,"Anies: UU KPK Harus Direvisi Lagi, Agar KPK Jadi Kuat Kembali",KUMPARAN,news,Politik
6655,3871749,Alat Musik Berasal dari Jabar untuk Upacara Berkaitan dengan Panen Padi,KUMPARAN,news,Lingkungan
6656,3871750,Wilayah Kedaulatan NKRI Berdasarkan Undang-undang,KUMPARAN,news,Politik
6657,3871751,Perwujudan Nilai Pancasila dalam Bidang Pertahanan Keamanan di Masyarakat,KUMPARAN,news,Politik
6658,3871752,Prabowo Tekankan Berantas Korupsi Sampai ke Akarnya pada Debat Capres 2024,KUMPARAN,news,Politik
6659,3871753,"Anies: Pelanggaran Hukum Harus Dihukum, kalau Tidak Akan Menular",KUMPARAN,news,Politik
6660,3871864,Plaza Indonesia (PLIN) Berusaha Penuhi Aturan Free Float,BISNIS,news,Ekonomi/Bisnis
6661,3871765,Secure Attachment Style: Arti dan Ciri-cirinya yang Wajib Dipahami,KUMPARAN,news,Kesehatan
6662,3871754,"Anies: Negara Harus Beri Hak untuk Kritik, Negara Tak Boleh Atur Pikiran",KUMPARAN,news,Politik
6663,3871755,Masa Manusia Purba Mulai Hidup Menetap,KUMPARAN,news,Sains
6664,3871756,Ganjar Jawab Prabowo soal Petani Kesulitan Pupuk: Mungkin Bapak Lupa,KUMPARAN,news,Politik
6665,3871757,Memahami Syarat Terjadinya Proses Interaksi Sosial,KUMPARAN,news,Pendidikan
6666,3871758,Anies Jawab Prabowo: Saya Gubernur DKI Terbanyak Izinkan Dirikan Rumah Ibadah,KUMPARAN,news,Politik
6667,3871759,"Anies Dorong Standar Pelayanan Publik Harus Transparan, Beri Contoh JAKI",KUMPARAN,news,Politik
6668,3871760,Prabowo: Rakyat Papua Harus Dilindungi dari Keganasan Separatis dan Teroris,KUMPARAN,news,Politik
6669,3871761,Ulasan Ilmu Ekonomi sebagai Studi Tentang Cara Masyarakat Mengelola SDA,KUMPARAN,news,Ekonomi/Bisnis
6670,3871762,"Prabowo ke Ganjar: Pak, Petani di Jateng Sulit Dapat Pupuk",KUMPARAN,news,Politik
6671,3871763,Karya Sastra Bercorak Islam Berupa Kitab-Kitab yang Berisi Masalah Tasawuf,KUMPARAN,news,Hiburan
6672,3871766,Prabowo Jawab Anies soal HAM: Tidak Sesederhana itu Pak Anies,KUMPARAN,news,Politik
6673,3871767,Memahami Set Shoot: Berdiri Tegak dengan Kaki Dibuka Selebar Bahu,KUMPARAN,news,Olahraga
6674,3871768,Pembahasan Sistem Evaluasi Pemahaman dan Penguasaan Materi,KUMPARAN,news,Pendidikan
6675,3871769,"Mengenal Don LaFontaine, Tokoh The Voice of God di Hollywood",KUMPARAN,news,Teknologi
6676,3871770,Karakteristik Etos Kerja dan Manfaatnya Bagi Pekerja,KUMPARAN,news,Pendidikan
6677,3871771,Kejati Sumsel Periksa 2 Pegawai Pajak Terkait Kasus Korupsi Perpajakan,KUMPARAN,news,Politik
6678,3871772,Saat Prabowo Bergaya Silat di Debat Pertama Capres,KUMPARAN,news,Politik
6679,3871780,Arti On Duty: Tanggung Jawab dalam Tugas Sehari-hari,KUMPARAN,news,Gaya Hidup
6680,3871781,Siapa 'Bu Mega' yang Disebut Anies?,KUMPARAN,news,Politik
6681,3871833,Psikologi Wanita Setelah Menikah yang Penting Diketahui,KUMPARAN,news,Kesehatan
6682,3871773,Ganjar Singgung Teror ke Ketua BEM UI: Ini Harus Dihentikan,KUMPARAN,news,Politik
6683,3871774,Ganjar Tanya Prabowo yang Ingin Penegakan Hukum di Papua: Bapak Setuju Dialog?,KUMPARAN,news,Politik
6684,3871775,Ganjar Ditanya Solusi Perbaikan Pelayanan Publik: Pemerintah Jangan Baper,KUMPARAN,news,Politik
6685,3871776,"Anies Tanggapi Prabowo: Masalah di Papua Bukan Kekerasan, tapi Tak Ada Keadilan",KUMPARAN,news,Politik
6686,3871777,Cara Membuat Buket Snack Simple dan Menarik untuk Pemula,KUMPARAN,news,Hiburan
6687,3871778,Karakteristik atau Ciri dari Teks Eksplanasi dalam Bahasa Indonesia,KUMPARAN,news,Pendidikan
6688,3871779,Anies Bawa Orang Tua Harun Al Rasyid Pendukung Prabowo di 2019 ke Debat,KUMPARAN,news,Politik
6689,3871782,Cara Membuat Origami Bunga yang Simpel dan Mudah bagi Pemula,KUMPARAN,news,Hiburan
6690,3871783,"Prabowo: Sulit Atasi Masalah HAM di Papua, Ada Separatis, Campur Tangan Asing",KUMPARAN,news,Politik
6691,3871784,Ganjar Pranowo: Sikat Korupsi Bukan dengan Kata-kata,KUMPARAN,news,Politik
6692,3871785,"Prabowo: Kita Tidak Perlu Menghasut, Kita Butuh Kesejukan",KUMPARAN,news,Politik
6693,3871786,"Ganjar: Kita Ingin Bangun Indonesia Hebat, Tentu Kemajuan Harus Lebih Sat Set",KUMPARAN,news,Politik
6694,3871787,Bentuk Keikutsertaan Indonesia dalam Menjaga Keamanan dan Perdamaian Dunia,KUMPARAN,news,Politik
6695,3871788,"Sultan Rifat, Korban Kabel Menjuntai, Ucapkan Terima Kasih ke Kapolri",KUMPARAN,news,Politik
6696,3871789,"Prabowo: Saya Pertaruhkan Nyawa untuk Demokrasi, Hukum, dan HAM",KUMPARAN,news,Politik
6697,3871790,"""Kolling Udin"" Digitalisasi Pelaksanaan Pelaporan Kontrol Keliling Pengamanan",KUMPARAN,news,Ekonomi/Bisnis
6698,3871791,TKD AMIN Lampung Sebut Materi Komika Aulia Rakhman di Luar Kesepakatan Panitia,KUMPARAN,news,Sains
6699,3871818,ARPANET: Mengenal Sebutan Awal Internet dan Sejarah Singkatnya,KUMPARAN,news,Teknologi
